fecha,turno,linea,sku,molde,cavidad,lote_resina,peso_g,peso_objetivo_g,veredicto
2026-02-09,noche,L2,TAP-38,M-04,4,R-P0001,3.138,3.1,conforme
2026-02-09,noche,L2,TAP-38,M-04,15,R-P0001,3.105,3.1,conforme
2026-02-09,noche,L2,TAP-38,M-04,10,R-P0001,3.126,3.1,conforme
2026-02-09,noche,L2,TAP-38,M-04,9,R-P0001,3.128,3.1,conforme
2026-02-09,noche,L2,TAP-38,M-04,2,R-P0001,3.176,3.1,conforme
2026-02-09,noche,L2,TAP-38,M-04,11,R-P0001,3.13,3.1,conforme
2026-02-09,noche,L2,TAP-38,M-04,15,R-P0001,3.086,3.1,conforme
2026-02-09,noche,L2,TAP-38,M-04,13,R-P0001,3.186,3.1,conforme
2026-02-09,noche,L2,TAP-38,M-04,11,R-P0001,3.104,3.1,conforme
2026-02-09,noche,L2,TAP-38,M-04,15,R-P0001,3.109,3.1,conforme
2026-02-09,noche,L2,TAP-38,M-04,1,R-P0001,3.078,3.1,conforme
2026-02-09,noche,L2,TAP-38,M-04,6,R-P0001,3.114,3.1,conforme
2026-02-09,noche,L2,TAP-38,M-04,6,R-P0001,3.144,3.1,conforme
2026-02-09,noche,L2,TAP-38,M-04,16,R-P0001,3.125,3.1,conforme
2026-02-09,noche,L2,TAP-38,M-04,15,R-P0001,3.102,3.1,conforme
2026-02-09,noche,L2,TAP-38,M-04,4,R-P0001,3.093,3.1,conforme
2026-02-09,noche,L2,TAP-38,M-04,3,R-P0001,3.193,3.1,conforme
2026-02-09,noche,L2,TAP-38,M-04,10,R-P0001,3.145,3.1,conforme
2026-02-09,noche,L2,TAP-38,M-04,3,R-P0001,3.076,3.1,conforme
2026-02-09,noche,L2,TAP-38,M-04,9,R-P0001,3.153,3.1,conforme
2026-02-09,noche,L2,TAP-38,M-04,6,R-P0001,3.111,3.1,conforme
2026-02-09,noche,L2,TAP-38,M-04,7,R-P0001,3.119,3.1,conforme
2026-02-09,noche,L2,TAP-38,M-04,7,R-P0001,3.108,3.1,conforme
2026-02-09,noche,L2,TAP-38,M-04,2,R-P0001,3.043,3.1,conforme
2026-02-09,noche,L2,TAP-38,M-04,9,R-P0001,3.159,3.1,conforme
2026-02-09,noche,L2,TAP-38,M-04,8,R-P0001,3.128,3.1,conforme
2026-02-09,noche,L2,TAP-38,M-04,12,R-P0001,3.134,3.1,conforme
2026-02-09,noche,L3,GAL-3800,M-22,1,R-P0001,97.754,96.4,conforme
2026-02-09,noche,L3,GAL-3800,M-22,3,R-P0001,98.241,96.4,conforme
2026-02-09,noche,L3,GAL-3800,M-22,3,R-P0001,97.735,96.4,conforme
2026-02-09,noche,L3,GAL-3800,M-22,3,R-P0001,96.552,96.4,conforme
2026-02-09,noche,L3,GAL-3800,M-22,3,R-P0001,98.228,96.4,conforme
2026-02-09,noche,L3,GAL-3800,M-22,2,R-P0001,97.227,96.4,conforme
2026-02-09,noche,L3,GAL-3800,M-22,3,R-P0001,97.569,96.4,conforme
2026-02-09,noche,L3,GAL-3800,M-22,2,R-P0001,97.772,96.4,conforme
2026-02-09,noche,L3,GAL-3800,M-22,4,R-P0001,98.262,96.4,conforme
2026-02-09,noche,L3,GAL-3800,M-22,2,R-P0001,97.234,96.4,conforme
2026-02-09,noche,L3,GAL-3800,M-22,1,R-P0001,97.699,96.4,conforme
2026-02-09,noche,L3,GAL-3800,M-22,4,R-P0001,98.524,96.4,conforme
2026-02-09,noche,L3,GAL-3800,M-22,3,R-P0001,98.797,96.4,conforme
2026-02-09,noche,L3,GAL-3800,M-22,3,R-P0001,97.843,96.4,conforme
2026-02-09,noche,L3,GAL-3800,M-22,2,R-P0001,96.487,96.4,conforme
2026-02-09,noche,L3,GAL-3800,M-22,3,R-P0001,99.75,96.4,conforme
2026-02-09,noche,L3,GAL-3800,M-22,4,R-P0001,96.313,96.4,conforme
2026-02-09,noche,L3,GAL-3800,M-22,1,R-P0001,94.833,96.4,conforme
2026-02-09,noche,L3,GAL-3800,M-22,1,R-P0001,98.295,96.4,conforme
2026-02-09,noche,L3,GAL-3800,M-22,2,R-P0001,96.838,96.4,conforme
2026-02-09,noche,L3,GAL-3800,M-22,1,R-P0001,95.696,96.4,conforme
2026-02-09,noche,L3,GAL-3800,M-22,2,R-P0001,98.486,96.4,conforme
2026-02-09,noche,L3,GAL-3800,M-22,3,R-P0001,96.734,96.4,conforme
2026-02-09,noche,L3,GAL-3800,M-22,2,R-P0001,97.948,96.4,conforme
2026-02-09,noche,L3,GAL-3800,M-22,2,R-P0001,97.407,96.4,conforme
2026-02-09,noche,L3,GAL-3800,M-22,2,R-P0001,96.85,96.4,conforme
2026-02-10,mañana,L1,ENV-500,M-12,5,R-P0001,25.235,24.5,conforme
2026-02-10,mañana,L1,ENV-500,M-12,2,R-P0001,24.402,24.5,conforme
2026-02-10,mañana,L1,ENV-500,M-12,3,R-P0001,24.382,24.5,conforme
2026-02-10,mañana,L1,ENV-500,M-12,8,R-P0001,24.886,24.5,conforme
2026-02-10,mañana,L1,ENV-500,M-12,7,R-P0001,24.314,24.5,conforme
2026-02-10,mañana,L1,ENV-500,M-12,6,R-P0001,24.595,24.5,conforme
2026-02-10,mañana,L1,ENV-500,M-12,1,R-P0001,24.525,24.5,conforme
2026-02-10,mañana,L1,ENV-500,M-12,8,R-P0001,24.844,24.5,conforme
2026-02-10,mañana,L1,ENV-500,M-12,3,R-P0001,25.09,24.5,conforme
2026-02-10,mañana,L1,ENV-500,M-12,3,R-P0001,24.445,24.5,conforme
2026-02-10,mañana,L1,ENV-500,M-12,8,R-P0001,24.331,24.5,conforme
2026-02-10,mañana,L1,ENV-500,M-12,4,R-P0001,24.662,24.5,conforme
2026-02-10,mañana,L1,ENV-500,M-12,1,R-P0001,24.432,24.5,conforme
2026-02-10,mañana,L1,ENV-500,M-12,6,R-P0001,24.235,24.5,conforme
2026-02-10,mañana,L1,ENV-500,M-12,5,R-P0001,24.205,24.5,conforme
2026-02-10,mañana,L1,ENV-500,M-12,6,R-P0001,24.313,24.5,conforme
2026-02-10,mañana,L1,ENV-500,M-12,1,R-P0001,24.477,24.5,conforme
2026-02-10,mañana,L1,ENV-500,M-12,2,R-P0001,24.215,24.5,conforme
2026-02-10,mañana,L1,ENV-500,M-12,2,R-P0001,25.224,24.5,conforme
2026-02-10,mañana,L1,ENV-500,M-12,7,R-P0001,24.761,24.5,conforme
2026-02-10,mañana,L1,ENV-500,M-12,3,R-P0001,24.08,24.5,conforme
2026-02-10,mañana,L1,ENV-500,M-12,1,R-P0001,24.263,24.5,conforme
2026-02-10,mañana,L1,ENV-500,M-12,6,R-P0001,24.503,24.5,conforme
2026-02-10,mañana,L2,TAP-38,M-04,2,R-P0001,3.159,3.1,conforme
2026-02-10,mañana,L2,TAP-38,M-04,6,R-P0001,3.032,3.1,conforme
2026-02-10,mañana,L2,TAP-38,M-04,14,R-P0001,3.113,3.1,conforme
2026-02-10,mañana,L2,TAP-38,M-04,9,R-P0001,3.134,3.1,conforme
2026-02-10,mañana,L2,TAP-38,M-04,5,R-P0001,3.145,3.1,conforme
2026-02-10,mañana,L2,TAP-38,M-04,13,R-P0001,3.209,3.1,conforme
2026-02-10,mañana,L2,TAP-38,M-04,3,R-P0001,3.068,3.1,conforme
2026-02-10,mañana,L2,TAP-38,M-04,2,R-P0001,3.151,3.1,conforme
2026-02-10,mañana,L2,TAP-38,M-04,4,R-P0001,3.125,3.1,conforme
2026-02-10,mañana,L2,TAP-38,M-04,6,R-P0001,3.147,3.1,conforme
2026-02-10,mañana,L2,TAP-38,M-04,4,R-P0001,3.086,3.1,conforme
2026-02-10,mañana,L2,TAP-38,M-04,15,R-P0001,3.16,3.1,conforme
2026-02-10,mañana,L2,TAP-38,M-04,9,R-P0001,3.087,3.1,conforme
2026-02-10,mañana,L2,TAP-38,M-04,1,R-P0001,3.156,3.1,conforme
2026-02-10,mañana,L2,TAP-38,M-04,3,R-P0001,3.1,3.1,conforme
2026-02-10,mañana,L2,TAP-38,M-04,9,R-P0001,3.122,3.1,conforme
2026-02-10,mañana,L2,TAP-38,M-04,9,R-P0001,3.097,3.1,conforme
2026-02-10,mañana,L2,TAP-38,M-04,13,R-P0001,3.122,3.1,conforme
2026-02-10,mañana,L2,TAP-38,M-04,4,R-P0001,3.13,3.1,conforme
2026-02-10,mañana,L2,TAP-38,M-04,11,R-P0001,3.147,3.1,conforme
2026-02-10,mañana,L2,TAP-38,M-04,12,R-P0001,3.218,3.1,conforme
2026-02-10,mañana,L2,TAP-38,M-04,2,R-P0001,3.04,3.1,conforme
2026-02-10,mañana,L2,TAP-38,M-04,10,R-P0001,3.118,3.1,conforme
2026-02-10,mañana,L2,TAP-38,M-04,6,R-P0001,3.107,3.1,conforme
2026-02-10,mañana,L2,TAP-38,M-04,13,R-P0001,3.092,3.1,conforme
2026-02-10,mañana,L3,GAL-3800,M-22,3,R-P0001,97.131,96.4,conforme
2026-02-10,mañana,L3,GAL-3800,M-22,2,R-P0001,99.359,96.4,conforme
2026-02-10,mañana,L3,GAL-3800,M-22,1,R-P0001,97.614,96.4,conforme
2026-02-10,mañana,L3,GAL-3800,M-22,1,R-P0001,99.207,96.4,conforme
2026-02-10,mañana,L3,GAL-3800,M-22,4,R-P0001,98.164,96.4,conforme
2026-02-10,mañana,L3,GAL-3800,M-22,4,R-P0001,98.614,96.4,conforme
2026-02-10,mañana,L3,GAL-3800,M-22,4,R-P0001,97.358,96.4,conforme
2026-02-10,mañana,L3,GAL-3800,M-22,1,R-P0001,98.35,96.4,conforme
2026-02-10,mañana,L3,GAL-3800,M-22,2,R-P0001,96.662,96.4,conforme
2026-02-10,mañana,L3,GAL-3800,M-22,1,R-P0001,94.691,96.4,conforme
2026-02-10,mañana,L3,GAL-3800,M-22,3,R-P0001,96.656,96.4,conforme
2026-02-10,mañana,L3,GAL-3800,M-22,1,R-P0001,97.314,96.4,conforme
2026-02-10,mañana,L3,GAL-3800,M-22,3,R-P0001,96.494,96.4,conforme
2026-02-10,mañana,L3,GAL-3800,M-22,3,R-P0001,97.05,96.4,conforme
2026-02-10,mañana,L3,GAL-3800,M-22,2,R-P0001,96.744,96.4,conforme
2026-02-10,mañana,L3,GAL-3800,M-22,4,R-P0001,96.948,96.4,conforme
2026-02-10,mañana,L3,GAL-3800,M-22,4,R-P0001,95.865,96.4,conforme
2026-02-10,mañana,L3,GAL-3800,M-22,4,R-P0001,96.471,96.4,conforme
2026-02-10,mañana,L3,GAL-3800,M-22,3,R-P0001,98.232,96.4,conforme
2026-02-10,mañana,L3,GAL-3800,M-22,4,R-P0001,98.369,96.4,conforme
2026-02-10,mañana,L3,GAL-3800,M-22,2,R-P0001,97.561,96.4,conforme
2026-02-10,mañana,L3,GAL-3800,M-22,3,R-P0001,96.195,96.4,conforme
2026-02-10,mañana,L3,GAL-3800,M-22,1,R-P0001,97.57,96.4,conforme
2026-02-10,mañana,L3,GAL-3800,M-22,1,R-P0001,98.185,96.4,conforme
2026-02-10,mañana,L3,GAL-3800,M-22,1,R-P0001,98.283,96.4,conforme
2026-02-10,mañana,L3,GAL-3800,M-22,2,R-P0001,96.709,96.4,conforme
2026-02-10,tarde,L1,ENV-500,M-12,2,R-P0001,24.567,24.5,conforme
2026-02-10,tarde,L1,ENV-500,M-12,5,R-P0001,25.218,24.5,conforme
2026-02-10,tarde,L1,ENV-500,M-12,5,R-P0001,24.902,24.5,conforme
2026-02-10,tarde,L1,ENV-500,M-12,5,R-P0001,24.606,24.5,conforme
2026-02-10,tarde,L1,ENV-500,M-12,4,R-P0001,25.03,24.5,conforme
2026-02-10,tarde,L1,ENV-500,M-12,1,R-P0001,24.306,24.5,conforme
2026-02-10,tarde,L1,ENV-500,M-12,4,R-P0001,24.669,24.5,conforme
2026-02-10,tarde,L1,ENV-500,M-12,6,R-P0001,24.381,24.5,conforme
2026-02-10,tarde,L1,ENV-500,M-12,8,R-P0001,24.449,24.5,conforme
2026-02-10,tarde,L1,ENV-500,M-12,5,R-P0001,24.491,24.5,conforme
2026-02-10,tarde,L1,ENV-500,M-12,1,R-P0001,24.625,24.5,conforme
2026-02-10,tarde,L1,ENV-500,M-12,3,R-P0001,24.542,24.5,conforme
2026-02-10,tarde,L1,ENV-500,M-12,1,R-P0001,24.778,24.5,conforme
2026-02-10,tarde,L1,ENV-500,M-12,5,R-P0001,23.448,24.5,no conforme
2026-02-10,tarde,L1,ENV-500,M-12,2,R-P0001,24.418,24.5,conforme
2026-02-10,tarde,L1,ENV-500,M-12,3,R-P0001,24.368,24.5,conforme
2026-02-10,tarde,L1,ENV-500,M-12,2,R-P0001,24.55,24.5,conforme
2026-02-10,tarde,L1,ENV-500,M-12,4,R-P0001,24.423,24.5,conforme
2026-02-10,tarde,L1,ENV-500,M-12,3,R-P0001,24.552,24.5,conforme
2026-02-10,tarde,L1,ENV-500,M-12,4,R-P0001,24.063,24.5,conforme
2026-02-10,tarde,L1,ENV-500,M-12,7,R-P0001,25.264,24.5,conforme
2026-02-10,tarde,L1,ENV-500,M-12,1,R-P0001,24.322,24.5,conforme
2026-02-10,tarde,L1,ENV-500,M-12,4,R-P0001,24.093,24.5,conforme
2026-02-10,tarde,L1,ENV-500,M-12,6,R-P0001,22.911,24.5,no conforme
2026-02-10,tarde,L1,ENV-500,M-12,8,R-P0001,24.739,24.5,conforme
2026-02-10,tarde,L1,ENV-500,M-12,3,R-P0001,24.578,24.5,conforme
2026-02-10,tarde,L1,ENV-500,M-12,6,R-P0001,25.3,24.5,conforme
2026-02-10,tarde,L1,ENV-500,M-12,3,R-P0001,24.398,24.5,conforme
2026-02-10,tarde,L1,ENV-500,M-12,5,R-P0001,24.416,24.5,conforme
2026-02-10,tarde,L2,TAP-38,M-04,4,R-P0001,3.114,3.1,conforme
2026-02-10,tarde,L2,TAP-38,M-04,9,R-P0001,3.07,3.1,conforme
2026-02-10,tarde,L2,TAP-38,M-04,8,R-P0001,3.137,3.1,conforme
2026-02-10,tarde,L2,TAP-38,M-04,11,R-P0001,3.162,3.1,conforme
2026-02-10,tarde,L2,TAP-38,M-04,9,R-P0001,3.122,3.1,conforme
2026-02-10,tarde,L2,TAP-38,M-04,10,R-P0001,3.076,3.1,conforme
2026-02-10,tarde,L2,TAP-38,M-04,15,R-P0001,3.117,3.1,conforme
2026-02-10,tarde,L2,TAP-38,M-04,16,R-P0001,3.128,3.1,conforme
2026-02-10,tarde,L2,TAP-38,M-04,16,R-P0001,3.133,3.1,conforme
2026-02-10,tarde,L2,TAP-38,M-04,3,R-P0001,3.167,3.1,conforme
2026-02-10,tarde,L2,TAP-38,M-04,14,R-P0001,3.171,3.1,conforme
2026-02-10,tarde,L2,TAP-38,M-04,3,R-P0001,3.105,3.1,conforme
2026-02-10,tarde,L2,TAP-38,M-04,12,R-P0001,3.16,3.1,conforme
2026-02-10,tarde,L2,TAP-38,M-04,1,R-P0001,3.129,3.1,conforme
2026-02-10,tarde,L2,TAP-38,M-04,12,R-P0001,3.087,3.1,conforme
2026-02-10,tarde,L2,TAP-38,M-04,16,R-P0001,3.153,3.1,conforme
2026-02-10,tarde,L2,TAP-38,M-04,11,R-P0001,3.088,3.1,conforme
2026-02-10,tarde,L2,TAP-38,M-04,5,R-P0001,3.133,3.1,conforme
2026-02-10,tarde,L2,TAP-38,M-04,16,R-P0001,3.103,3.1,conforme
2026-02-10,tarde,L2,TAP-38,M-04,15,R-P0001,3.177,3.1,conforme
2026-02-10,tarde,L2,TAP-38,M-04,4,R-P0001,3.096,3.1,conforme
2026-02-10,tarde,L2,TAP-38,M-04,8,R-P0001,3.138,3.1,conforme
2026-02-10,tarde,L2,TAP-38,M-04,7,R-P0001,3.151,3.1,conforme
2026-02-10,tarde,L2,TAP-38,M-04,12,R-P0001,3.124,3.1,conforme
2026-02-10,tarde,L2,TAP-38,M-04,2,R-P0001,3.129,3.1,conforme
2026-02-10,tarde,L3,GAL-3800,M-22,3,R-P0002,98.636,96.4,conforme
2026-02-10,tarde,L3,GAL-3800,M-22,4,R-P0002,99.324,96.4,conforme
2026-02-10,tarde,L3,GAL-3800,M-22,3,R-P0002,95.55,96.4,conforme
2026-02-10,tarde,L3,GAL-3800,M-22,4,R-P0002,97.591,96.4,conforme
2026-02-10,tarde,L3,GAL-3800,M-22,4,R-P0002,98.16,96.4,conforme
2026-02-10,tarde,L3,GAL-3800,M-22,4,R-P0002,97.467,96.4,conforme
2026-02-10,tarde,L3,GAL-3800,M-22,4,R-P0002,99.278,96.4,conforme
2026-02-10,tarde,L3,GAL-3800,M-22,1,R-P0002,96.857,96.4,conforme
2026-02-10,tarde,L3,GAL-3800,M-22,1,R-P0002,98.351,96.4,conforme
2026-02-10,tarde,L3,GAL-3800,M-22,2,R-P0002,98.483,96.4,conforme
2026-02-10,tarde,L3,GAL-3800,M-22,2,R-P0002,96.87,96.4,conforme
2026-02-10,tarde,L3,GAL-3800,M-22,1,R-P0002,96.796,96.4,conforme
2026-02-10,tarde,L3,GAL-3800,M-22,3,R-P0002,97.329,96.4,conforme
2026-02-10,tarde,L3,GAL-3800,M-22,2,R-P0002,96.997,96.4,conforme
2026-02-10,tarde,L3,GAL-3800,M-22,1,R-P0002,94.39,96.4,conforme
2026-02-10,tarde,L3,GAL-3800,M-22,4,R-P0002,98.021,96.4,conforme
2026-02-10,tarde,L3,GAL-3800,M-22,3,R-P0002,98.546,96.4,conforme
2026-02-10,tarde,L3,GAL-3800,M-22,3,R-P0002,98.064,96.4,conforme
2026-02-10,tarde,L3,GAL-3800,M-22,4,R-P0002,97.986,96.4,conforme
2026-02-10,tarde,L3,GAL-3800,M-22,3,R-P0002,96.257,96.4,conforme
2026-02-10,tarde,L3,GAL-3800,M-22,4,R-P0002,98.449,96.4,conforme
2026-02-10,tarde,L3,GAL-3800,M-22,3,R-P0002,100.2,96.4,conforme
2026-02-10,tarde,L3,GAL-3800,M-22,3,R-P0002,98.54,96.4,conforme
2026-02-10,tarde,L3,GAL-3800,M-22,2,R-P0002,98.467,96.4,conforme
2026-02-10,tarde,L3,GAL-3800,M-22,3,R-P0002,98.965,96.4,conforme
2026-02-10,tarde,L3,GAL-3800,M-22,2,R-P0002,95.665,96.4,conforme
2026-02-10,tarde,L3,GAL-3800,M-22,3,R-P0002,96.688,96.4,conforme
2026-02-10,noche,L1,ENV-500,M-12,4,R-P0002,24.395,24.5,conforme
2026-02-10,noche,L1,ENV-500,M-12,4,R-P0002,24.616,24.5,conforme
2026-02-10,noche,L1,ENV-500,M-12,2,R-P0002,23.354,24.5,no conforme
2026-02-10,noche,L1,ENV-500,M-12,6,R-P0002,24.803,24.5,conforme
2026-02-10,noche,L1,ENV-500,M-12,6,R-P0002,24.79,24.5,conforme
2026-02-10,noche,L1,ENV-500,M-12,8,R-P0002,24.405,24.5,conforme
2026-02-10,noche,L1,ENV-500,M-12,7,R-P0002,24.683,24.5,conforme
2026-02-10,noche,L1,ENV-500,M-12,6,R-P0002,24.758,24.5,conforme
2026-02-10,noche,L1,ENV-500,M-12,8,R-P0002,24.847,24.5,conforme
2026-02-10,noche,L1,ENV-500,M-12,2,R-P0002,24.726,24.5,conforme
2026-02-10,noche,L1,ENV-500,M-12,6,R-P0002,24.603,24.5,conforme
2026-02-10,noche,L1,ENV-500,M-12,5,R-P0002,25.073,24.5,conforme
2026-02-10,noche,L1,ENV-500,M-12,5,R-P0002,24.384,24.5,conforme
2026-02-10,noche,L1,ENV-500,M-12,8,R-P0002,24.91,24.5,conforme
2026-02-10,noche,L1,ENV-500,M-12,4,R-P0002,24.078,24.5,conforme
2026-02-10,noche,L1,ENV-500,M-12,5,R-P0002,24.658,24.5,conforme
2026-02-10,noche,L1,ENV-500,M-12,2,R-P0002,23.579,24.5,no conforme
2026-02-10,noche,L1,ENV-500,M-12,1,R-P0002,25.077,24.5,conforme
2026-02-10,noche,L1,ENV-500,M-12,1,R-P0002,24.413,24.5,conforme
2026-02-10,noche,L1,ENV-500,M-12,2,R-P0002,22.746,24.5,no conforme
2026-02-10,noche,L1,ENV-500,M-12,3,R-P0002,24.742,24.5,conforme
2026-02-10,noche,L1,ENV-500,M-12,2,R-P0002,24.202,24.5,conforme
2026-02-10,noche,L1,ENV-500,M-12,2,R-P0002,24.645,24.5,conforme
2026-02-10,noche,L1,ENV-500,M-12,7,R-P0002,24.76,24.5,conforme
2026-02-10,noche,L1,ENV-500,M-12,6,R-P0002,23.535,24.5,no conforme
2026-02-10,noche,L1,ENV-500,M-12,8,R-P0002,24.049,24.5,conforme
2026-02-10,noche,L2,TAP-38,M-04,2,R-P0002,3.16,3.1,conforme
2026-02-10,noche,L2,TAP-38,M-04,10,R-P0002,3.097,3.1,conforme
2026-02-10,noche,L2,TAP-38,M-04,13,R-P0002,3.12,3.1,conforme
2026-02-10,noche,L2,TAP-38,M-04,4,R-P0002,3.123,3.1,conforme
2026-02-10,noche,L2,TAP-38,M-04,5,R-P0002,3.119,3.1,conforme
2026-02-10,noche,L2,TAP-38,M-04,1,R-P0002,3.219,3.1,conforme
2026-02-10,noche,L2,TAP-38,M-04,7,R-P0002,3.063,3.1,conforme
2026-02-10,noche,L2,TAP-38,M-04,1,R-P0002,3.128,3.1,conforme
2026-02-10,noche,L2,TAP-38,M-04,9,R-P0002,3.074,3.1,conforme
2026-02-10,noche,L2,TAP-38,M-04,12,R-P0002,3.095,3.1,conforme
2026-02-10,noche,L2,TAP-38,M-04,9,R-P0002,3.106,3.1,conforme
2026-02-10,noche,L2,TAP-38,M-04,6,R-P0002,3.103,3.1,conforme
2026-02-10,noche,L2,TAP-38,M-04,8,R-P0002,3.153,3.1,conforme
2026-02-10,noche,L2,TAP-38,M-04,7,R-P0002,3.129,3.1,conforme
2026-02-10,noche,L2,TAP-38,M-04,15,R-P0002,3.062,3.1,conforme
2026-02-10,noche,L2,TAP-38,M-04,2,R-P0002,3.112,3.1,conforme
2026-02-10,noche,L2,TAP-38,M-04,16,R-P0002,3.101,3.1,conforme
2026-02-10,noche,L2,TAP-38,M-04,9,R-P0002,3.147,3.1,conforme
2026-02-10,noche,L2,TAP-38,M-04,5,R-P0002,3.1,3.1,conforme
2026-02-10,noche,L2,TAP-38,M-04,11,R-P0002,3.088,3.1,conforme
2026-02-10,noche,L2,TAP-38,M-04,4,R-P0002,3.066,3.1,conforme
2026-02-10,noche,L2,TAP-38,M-04,9,R-P0002,3.094,3.1,conforme
2026-02-10,noche,L2,TAP-38,M-04,7,R-P0002,2.97,3.1,no conforme
2026-02-10,noche,L2,TAP-38,M-04,9,R-P0002,3.137,3.1,conforme
2026-02-10,noche,L2,TAP-38,M-04,10,R-P0002,3.108,3.1,conforme
2026-02-10,noche,L2,TAP-38,M-04,2,R-P0002,3.142,3.1,conforme
2026-02-10,noche,L2,TAP-38,M-04,3,R-P0002,3.101,3.1,conforme
2026-02-10,noche,L2,TAP-38,M-04,15,R-P0002,3.149,3.1,conforme
2026-02-10,noche,L2,TAP-38,M-04,16,R-P0002,3.181,3.1,conforme
2026-02-10,noche,L2,TAP-38,M-04,10,R-P0002,3.129,3.1,conforme
2026-02-10,noche,L2,TAP-38,M-04,11,R-P0002,3.09,3.1,conforme
2026-02-11,mañana,L1,ENV-500,M-12,4,R-P0002,24.695,24.5,conforme
2026-02-11,mañana,L1,ENV-500,M-12,2,R-P0002,24.14,24.5,conforme
2026-02-11,mañana,L1,ENV-500,M-12,7,R-P0002,24.227,24.5,conforme
2026-02-11,mañana,L1,ENV-500,M-12,6,R-P0002,24.434,24.5,conforme
2026-02-11,mañana,L1,ENV-500,M-12,8,R-P0002,24.932,24.5,conforme
2026-02-11,mañana,L1,ENV-500,M-12,4,R-P0002,24.216,24.5,conforme
2026-02-11,mañana,L1,ENV-500,M-12,2,R-P0002,24.682,24.5,conforme
2026-02-11,mañana,L1,ENV-500,M-12,6,R-P0002,24.384,24.5,conforme
2026-02-11,mañana,L1,ENV-500,M-12,3,R-P0002,25.202,24.5,conforme
2026-02-11,mañana,L1,ENV-500,M-12,8,R-P0002,24.45,24.5,conforme
2026-02-11,mañana,L1,ENV-500,M-12,8,R-P0002,25.172,24.5,conforme
2026-02-11,mañana,L1,ENV-500,M-12,1,R-P0002,24.734,24.5,conforme
2026-02-11,mañana,L1,ENV-500,M-12,1,R-P0002,24.589,24.5,conforme
2026-02-11,mañana,L1,ENV-500,M-12,6,R-P0002,25.125,24.5,conforme
2026-02-11,mañana,L1,ENV-500,M-12,1,R-P0002,24.46,24.5,conforme
2026-02-11,mañana,L1,ENV-500,M-12,4,R-P0002,24.389,24.5,conforme
2026-02-11,mañana,L1,ENV-500,M-12,4,R-P0002,24.96,24.5,conforme
2026-02-11,mañana,L1,ENV-500,M-12,5,R-P0002,24.292,24.5,conforme
2026-02-11,mañana,L1,ENV-500,M-12,6,R-P0002,24.688,24.5,conforme
2026-02-11,mañana,L1,ENV-500,M-12,3,R-P0002,24.615,24.5,conforme
2026-02-11,mañana,L1,ENV-500,M-12,1,R-P0002,24.293,24.5,conforme
2026-02-11,mañana,L1,ENV-500,M-12,1,R-P0002,24.601,24.5,conforme
2026-02-11,mañana,L1,ENV-500,M-12,1,R-P0002,24.475,24.5,conforme
2026-02-11,tarde,L1,ENV-500,M-12,8,R-P0002,24.815,24.5,conforme
2026-02-11,tarde,L1,ENV-500,M-12,7,R-P0002,24.718,24.5,conforme
2026-02-11,tarde,L1,ENV-500,M-12,1,R-P0002,24.798,24.5,conforme
2026-02-11,tarde,L1,ENV-500,M-12,6,R-P0002,24.397,24.5,conforme
2026-02-11,tarde,L1,ENV-500,M-12,5,R-P0002,24.462,24.5,conforme
2026-02-11,tarde,L1,ENV-500,M-12,4,R-P0002,24.553,24.5,conforme
2026-02-11,tarde,L1,ENV-500,M-12,1,R-P0002,24.496,24.5,conforme
2026-02-11,tarde,L1,ENV-500,M-12,8,R-P0002,24.581,24.5,conforme
2026-02-11,tarde,L1,ENV-500,M-12,6,R-P0002,24.476,24.5,conforme
2026-02-11,tarde,L1,ENV-500,M-12,4,R-P0002,24.92,24.5,conforme
2026-02-11,tarde,L1,ENV-500,M-12,8,R-P0002,25.088,24.5,conforme
2026-02-11,tarde,L1,ENV-500,M-12,5,R-P0002,24.318,24.5,conforme
2026-02-11,tarde,L1,ENV-500,M-12,8,R-P0002,24.334,24.5,conforme
2026-02-11,tarde,L1,ENV-500,M-12,8,R-P0002,24.092,24.5,conforme
2026-02-11,tarde,L1,ENV-500,M-12,5,R-P0002,24.713,24.5,conforme
2026-02-11,tarde,L1,ENV-500,M-12,2,R-P0002,25.137,24.5,conforme
2026-02-11,tarde,L1,ENV-500,M-12,3,R-P0002,24.492,24.5,conforme
2026-02-11,tarde,L1,ENV-500,M-12,6,R-P0002,24.341,24.5,conforme
2026-02-11,tarde,L1,ENV-500,M-12,2,R-P0002,24.142,24.5,conforme
2026-02-11,tarde,L1,ENV-500,M-12,4,R-P0002,24.365,24.5,conforme
2026-02-11,tarde,L1,ENV-500,M-12,7,R-P0002,24.842,24.5,conforme
2026-02-11,tarde,L1,ENV-500,M-12,4,R-P0002,23.971,24.5,conforme
2026-02-11,noche,L2,TAP-38,M-04,7,R-P0002,3.12,3.1,conforme
2026-02-11,noche,L2,TAP-38,M-04,16,R-P0002,3.125,3.1,conforme
2026-02-11,noche,L2,TAP-38,M-04,5,R-P0002,3.15,3.1,conforme
2026-02-11,noche,L2,TAP-38,M-04,14,R-P0002,3.158,3.1,conforme
2026-02-11,noche,L2,TAP-38,M-04,8,R-P0002,3.168,3.1,conforme
2026-02-11,noche,L2,TAP-38,M-04,13,R-P0002,3.145,3.1,conforme
2026-02-11,noche,L2,TAP-38,M-04,13,R-P0002,3.074,3.1,conforme
