fecha,hora,turno,linea,sku,origen,tipo_evento,descripcion,firmado_por
2026-02-17,15:30,tarde,L1,ENV-500,HMI,Mantenimiento correctivo,ajuste de cierre del molde,A. Quintero
2026-02-17,16:56,tarde,L1,ENV-500,Bitácora,Mantenimiento correctivo,ajuste de cierre del molde,L. Betancur
2026-02-17,17:32,tarde,L2,BAN-250,HMI,Alarma HMI,falla de sensor de posición del husillo,D. Valencia
2026-02-17,17:52,tarde,L1,ENV-500,HMI,Paro no programado,paro por atasco en la banda de salida,C. Ramírez
2026-02-17,19:32,tarde,L2,BAN-250,Bitácora,Arranque de turno,arranque normal del equipo,D. Valencia
2026-02-17,21:08,tarde,L2,BAN-250,HMI,Ajuste de proceso,ajuste de contrapresión,L. Betancur
2026-02-17,22:41,noche,L1,ENV-500,HMI,Arranque de turno,"el molde arrancó por debajo de temperatura, primeras piezas con rebaba",C. Ramírez
2026-02-17,23:01,noche,L2,BAN-250,HMI,Mantenimiento correctivo,cambio de resistencia de la zona 2,L. Betancur
2026-02-17,23:52,noche,L2,BAN-250,Bitácora,Ajuste de proceso,ajuste de contrapresión,M. Ocampo
2026-02-18,00:05,noche,L1,ENV-500,HMI,Mantenimiento correctivo,cambio de resistencia de la zona 2,C. Ramírez
2026-02-18,01:10,noche,L1,ENV-500,HMI,Inspección de calidad,revisión dimensional de rutina,C. Ramírez
2026-02-18,01:34,noche,L1,ENV-500,HMI,Alarma HMI,alarma de dosificador,A. Quintero
2026-02-18,01:41,noche,L2,BAN-250,HMI,Alarma HMI,alarma de dosificador,D. Valencia
2026-02-18,01:44,noche,L2,BAN-250,HMI,Ajuste de proceso,ajuste de contrapresión,C. Ramírez
2026-02-18,05:27,noche,L2,BAN-250,HMI,Paro no programado,paro por atasco en la banda de salida,D. Valencia
2026-02-18,05:35,noche,L1,ENV-500,HMI,Inspección de calidad,muestreo de peso conforme al plan,M. Ocampo
2026-02-18,05:50,noche,L2,BAN-250,HMI,Paro no programado,paro eléctrico breve,L. Betancur
2026-02-18,06:24,mañana,L1,ENV-500,Bitácora,Mantenimiento correctivo,cambio de resistencia de la zona 2,D. Valencia
2026-02-18,08:18,mañana,L1,ENV-500,HMI,Paro no programado,paro por atasco en la banda de salida,L. Betancur
2026-02-18,09:04,mañana,L1,ENV-500,HMI,Alarma HMI,alarma de temperatura de zona 3,J. Peláez
2026-02-18,09:33,mañana,L3,ENV-500,HMI,Paro no programado,paro por atasco en la banda de salida,A. Quintero
2026-02-18,11:22,mañana,L3,ENV-500,HMI,Mantenimiento correctivo,cambio de resistencia de la zona 2,M. Ocampo
2026-02-18,11:50,mañana,L1,ENV-500,Bitácora,Paro no programado,paro por falta de resina en tolva,D. Valencia
2026-02-18,12:11,mañana,L3,ENV-500,HMI,Alarma HMI,alarma de dosificador,C. Ramírez
2026-02-18,13:36,mañana,L1,ENV-500,Bitácora,Mantenimiento correctivo,ajuste de cierre del molde,M. Ocampo
2026-02-18,14:18,tarde,L2,BAN-250,HMI,Alarma HMI,alarma de dosificador,J. Peláez
2026-02-18,14:54,tarde,L3,ENV-500,HMI,Ajuste de proceso,se bajó el tiempo de enfriamiento,J. Peláez
2026-02-18,15:42,tarde,L2,BAN-250,HMI,Arranque de turno,arranque con precalentamiento del molde,C. Ramírez
2026-02-18,16:06,tarde,L3,ENV-500,HMI,Alarma HMI,presión de inyección fuera de banda,A. Quintero
2026-02-18,16:17,tarde,L3,ENV-500,HMI,Ajuste de proceso,ajuste de contrapresión,M. Ocampo
2026-02-18,17:11,tarde,L1,ENV-500,HMI,Inspección de calidad,revisión dimensional de rutina,D. Valencia
2026-02-18,20:10,tarde,L2,BAN-250,Bitácora,Ajuste de proceso,se corrigió el perfil de temperaturas,A. Quintero
2026-02-18,20:29,tarde,L3,ENV-500,Bitácora,Alarma HMI,alarma de temperatura de zona 3,M. Ocampo
2026-02-18,20:48,tarde,L2,BAN-250,Bitácora,Ajuste de proceso,se bajó el tiempo de enfriamiento,A. Quintero
2026-02-18,20:57,tarde,L1,ENV-500,HMI,Mantenimiento correctivo,cambio de resistencia de la zona 2,C. Ramírez
2026-02-18,21:12,tarde,L1,ENV-500,Bitácora,Alarma HMI,presión de inyección fuera de banda,D. Valencia
2026-02-18,21:33,tarde,L1,ENV-500,HMI,Inspección de calidad,muestreo de peso conforme al plan,D. Valencia
2026-02-18,22:15,noche,L2,BAN-250,HMI,Alarma HMI,alarma de dosificador,A. Quintero
2026-02-19,00:08,noche,L3,ENV-500,HMI,Inspección de calidad,muestreo de peso conforme al plan,D. Valencia
2026-02-19,02:53,noche,L3,ENV-500,Bitácora,Ajuste de proceso,se corrigió el perfil de temperaturas,J. Peláez
2026-02-19,03:28,noche,L2,BAN-250,Bitácora,Paro no programado,paro por atasco en la banda de salida,D. Valencia
2026-02-19,03:44,noche,L1,ENV-500,HMI,Paro no programado,paro por falta de resina en tolva,J. Peláez
2026-02-19,04:37,noche,L1,ENV-500,HMI,Ajuste de proceso,se bajó el tiempo de enfriamiento,A. Quintero
2026-02-19,05:48,noche,L2,BAN-250,Bitácora,Mantenimiento correctivo,cambio de resistencia de la zona 2,J. Peláez
2026-02-19,06:37,mañana,L2,BAN-250,Bitácora,Inspección de calidad,muestreo de peso conforme al plan,C. Ramírez
2026-02-19,07:42,mañana,L3,ENV-500,HMI,Alarma HMI,presión de inyección fuera de banda,A. Quintero
2026-02-19,07:52,mañana,L3,ENV-500,HMI,Alarma HMI,alarma de temperatura de zona 3,M. Ocampo
2026-02-19,08:58,mañana,L3,ENV-500,Bitácora,Inspección de calidad,muestreo de peso conforme al plan,A. Quintero
2026-02-19,11:22,mañana,L3,ENV-500,Bitácora,Alarma HMI,falla de sensor de posición del husillo,M. Ocampo
2026-02-19,12:00,mañana,L3,ENV-500,HMI,Inspección de calidad,muestreo de peso conforme al plan,M. Ocampo
2026-02-19,13:56,mañana,L2,BAN-250,HMI,Ajuste de proceso,ajuste de contrapresión,M. Ocampo
2026-02-19,14:28,tarde,L1,ENV-500,HMI,Alarma HMI,alarma de dosificador,J. Peláez
2026-02-19,18:10,tarde,L3,ENV-500,HMI,Inspección de calidad,muestreo de peso conforme al plan,C. Ramírez
2026-02-19,18:25,tarde,L3,ENV-500,Bitácora,Inspección de calidad,revisión dimensional de rutina,C. Ramírez
2026-02-19,18:25,tarde,L3,ENV-500,HMI,Inspección de calidad,revisión dimensional de rutina,C. Ramírez
2026-02-19,20:32,tarde,L1,ENV-500,Bitácora,Arranque de turno,"el molde arrancó por debajo de temperatura, primeras piezas con rebaba",J. Peláez
2026-02-19,21:02,tarde,L2,BAN-250,HMI,Paro no programado,paro eléctrico breve,L. Betancur
2026-02-19,21:10,tarde,L1,ENV-500,Bitácora,Arranque de turno,"el molde arrancó por debajo de temperatura, primeras piezas con rebaba",C. Ramírez
2026-02-19,21:13,tarde,L2,BAN-250,Bitácora,Ajuste de proceso,ajuste de contrapresión,A. Quintero
2026-02-20,00:10,noche,L2,TAP-38,Bitácora,Arranque de turno,"el molde arrancó por debajo de temperatura, primeras piezas con rebaba",D. Valencia
2026-02-20,00:39,noche,L2,TAP-38,HMI,Alarma HMI,falla de sensor de posición del husillo,D. Valencia
2026-02-20,01:59,noche,L2,TAP-38,Bitácora,Paro no programado,paro por falta de resina en tolva,C. Ramírez
2026-02-20,04:07,noche,L2,TAP-38,HMI,Alarma HMI,falla de sensor de posición del husillo,M. Ocampo
2026-02-20,06:39,mañana,L2,TAP-38,Bitácora,Ajuste de proceso,ajuste de contrapresión,J. Peláez
2026-02-20,06:40,mañana,L2,TAP-38,HMI,Paro no programado,paro por atasco en la banda de salida,J. Peláez
2026-02-20,06:59,mañana,L1,ENV-500,HMI,Alarma HMI,presión de inyección fuera de banda,L. Betancur
2026-02-20,09:28,mañana,L1,ENV-500,Bitácora,Alarma HMI,presión de inyección fuera de banda,A. Quintero
2026-02-20,11:28,mañana,L1,ENV-500,HMI,Paro no programado,paro eléctrico breve,L. Betancur
2026-02-20,11:38,mañana,L1,ENV-500,Bitácora,Arranque de turno,arranque normal del equipo,J. Peláez
2026-02-20,11:49,mañana,L2,TAP-38,HMI,Alarma HMI,presión de inyección fuera de banda,A. Quintero
2026-02-20,12:48,mañana,L1,ENV-500,HMI,Ajuste de proceso,se bajó el tiempo de enfriamiento,C. Ramírez
2026-02-20,13:40,mañana,L2,TAP-38,Bitácora,Ajuste de proceso,se corrigió el perfil de temperaturas,M. Ocampo
2026-02-20,13:54,mañana,L2,TAP-38,HMI,Arranque de turno,arranque normal del equipo,M. Ocampo
2026-02-20,14:06,tarde,L1,ENV-500,HMI,Alarma HMI,falla de sensor de posición del husillo,A. Quintero
2026-02-20,15:14,tarde,L2,TAP-38,Bitácora,Ajuste de proceso,ajuste de contrapresión,M. Ocampo
2026-02-20,15:41,tarde,L2,TAP-38,HMI,Alarma HMI,alarma de dosificador,J. Peláez
2026-02-20,16:56,tarde,L1,ENV-500,Bitácora,Mantenimiento correctivo,ajuste de cierre del molde,C. Ramírez
2026-02-20,17:01,tarde,L1,ENV-500,Bitácora,Mantenimiento correctivo,ajuste de cierre del molde,D. Valencia
2026-02-20,18:27,tarde,L2,TAP-38,HMI,Ajuste de proceso,se corrigió el perfil de temperaturas,A. Quintero
2026-02-20,19:09,tarde,L2,TAP-38,Bitácora,Inspección de calidad,muestreo de peso conforme al plan,J. Peláez
2026-02-20,19:38,tarde,L2,TAP-38,Bitácora,Inspección de calidad,muestreo de peso conforme al plan,C. Ramírez
2026-02-20,21:13,tarde,L1,ENV-500,HMI,Paro no programado,paro eléctrico breve,J. Peláez
2026-02-20,21:51,tarde,L1,ENV-500,HMI,Paro no programado,paro por atasco en la banda de salida,L. Betancur
2026-02-21,00:00,noche,L2,TAP-38,HMI,Alarma HMI,falla de sensor de posición del husillo,J. Peláez
2026-02-21,00:34,noche,L3,GAL-3800,HMI,Inspección de calidad,revisión dimensional de rutina,D. Valencia
2026-02-21,00:49,noche,L3,GAL-3800,Bitácora,Paro no programado,paro eléctrico breve,M. Ocampo
2026-02-21,04:52,noche,L2,TAP-38,HMI,Mantenimiento correctivo,ajuste de cierre del molde,A. Quintero
2026-02-21,08:36,mañana,L2,TAP-38,HMI,Ajuste de proceso,se corrigió el perfil de temperaturas,J. Peláez
2026-02-21,08:52,mañana,L1,ENV-1000,HMI,Ajuste de proceso,se bajó el tiempo de enfriamiento,A. Quintero
2026-02-21,09:23,mañana,L1,ENV-1000,Bitácora,Ajuste de proceso,ajuste de contrapresión,L. Betancur
2026-02-21,09:57,mañana,L2,TAP-38,HMI,Arranque de turno,"el molde arrancó por debajo de temperatura, primeras piezas con rebaba",C. Ramírez
2026-02-21,11:12,mañana,L1,ENV-1000,Bitácora,Paro no programado,paro por atasco en la banda de salida,A. Quintero
2026-02-21,11:19,mañana,L1,ENV-1000,HMI,Alarma HMI,falla de sensor de posición del husillo,J. Peláez
2026-02-21,12:52,mañana,L2,TAP-38,HMI,Paro no programado,paro por atasco en la banda de salida,L. Betancur
2026-02-21,13:27,mañana,L1,ENV-1000,Bitácora,Arranque de turno,arranque normal del equipo,A. Quintero
2026-02-21,14:04,tarde,L3,GAL-3800,Bitácora,Ajuste de proceso,se corrigió el perfil de temperaturas,D. Valencia
2026-02-21,15:24,tarde,L1,ENV-1000,Bitácora,Inspección de calidad,muestreo de peso conforme al plan,A. Quintero
2026-02-21,15:45,tarde,L1,ENV-1000,Bitácora,Mantenimiento correctivo,ajuste de cierre del molde,J. Peláez
2026-02-21,17:18,tarde,L1,ENV-1000,HMI,Alarma HMI,falla de sensor de posición del husillo,D. Valencia
2026-02-21,18:18,tarde,L1,ENV-1000,HMI,Arranque de turno,arranque normal del equipo,L. Betancur
2026-02-21,18:43,tarde,L3,GAL-3800,HMI,Paro no programado,paro eléctrico breve,L. Betancur
2026-02-21,22:22,noche,L2,TAP-38,HMI,Paro no programado,paro por falta de resina en tolva,C. Ramírez
2026-02-21,23:11,noche,L2,TAP-38,Bitácora,Inspección de calidad,revisión dimensional de rutina,L. Betancur
2026-02-21,23:30,noche,L2,TAP-38,HMI,Ajuste de proceso,se corrigió el perfil de temperaturas,A. Quintero
2026-02-22,00:33,noche,L1,ENV-1000,HMI,Mantenimiento correctivo,cambio de resistencia de la zona 2,M. Ocampo
2026-02-22,02:00,noche,L1,ENV-1000,HMI,Ajuste de proceso,ajuste de contrapresión,M. Ocampo
2026-02-22,06:36,mañana,L1,ENV-1000,Bitácora,Ajuste de proceso,se bajó el tiempo de enfriamiento,L. Betancur
2026-02-22,08:55,mañana,L1,ENV-1000,Bitácora,Inspección de calidad,muestreo de peso conforme al plan,J. Peláez
2026-02-22,09:37,mañana,L2,TAP-38,HMI,Arranque de turno,"el molde arrancó por debajo de temperatura, primeras piezas con rebaba",M. Ocampo
2026-02-22,11:14,mañana,L2,TAP-38,Bitácora,Arranque de turno,"el molde arrancó por debajo de temperatura, primeras piezas con rebaba",L. Betancur
2026-02-22,11:28,mañana,L1,ENV-1000,HMI,Mantenimiento correctivo,ajuste de cierre del molde,L. Betancur
2026-02-22,11:33,mañana,L2,TAP-38,HMI,Mantenimiento correctivo,cambio de resistencia de la zona 2,A. Quintero
2026-02-22,11:50,mañana,L2,TAP-38,HMI,Mantenimiento correctivo,ajuste de cierre del molde,L. Betancur
2026-02-22,12:15,mañana,L1,ENV-1000,HMI,Mantenimiento correctivo,ajuste de cierre del molde,L. Betancur
2026-02-22,13:52,mañana,L1,ENV-1000,HMI,Arranque de turno,"el molde arrancó por debajo de temperatura, primeras piezas con rebaba",A. Quintero
2026-02-22,16:02,tarde,L2,TAP-38,HMI,Alarma HMI,presión de inyección fuera de banda,D. Valencia
2026-02-22,17:01,tarde,L2,TAP-38,Bitácora,Inspección de calidad,revisión dimensional de rutina,M. Ocampo
2026-02-23,02:22,noche,L2,TAP-38,HMI,Mantenimiento correctivo,ajuste de cierre del molde,C. Ramírez
2026-02-23,04:13,noche,L3,GAL-3800,HMI,Alarma HMI,alarma de dosificador,J. Peláez
2026-02-23,04:20,noche,L1,ENV-1000,Bitácora,Inspección de calidad,muestreo de peso conforme al plan,L. Betancur
2026-02-23,04:37,noche,L1,ENV-1000,Bitácora,Arranque de turno,arranque normal del equipo,J. Peláez
2026-02-23,06:17,mañana,L3,GAL-3800,HMI,Inspección de calidad,revisión dimensional de rutina,A. Quintero
2026-02-23,07:59,mañana,L3,GAL-3800,Bitácora,Paro no programado,paro por falta de resina en tolva,M. Ocampo
2026-02-23,08:13,mañana,L3,GAL-3800,HMI,Alarma HMI,presión de inyección fuera de banda,C. Ramírez
2026-02-23,17:25,tarde,L2,TAP-38,Bitácora,Ajuste de proceso,se corrigió el perfil de temperaturas,A. Quintero
2026-02-23,17:42,tarde,L2,TAP-38,HMI,Ajuste de proceso,se corrigió el perfil de temperaturas,J. Peláez
2026-02-23,17:57,tarde,L3,GAL-3800,HMI,Inspección de calidad,muestreo de peso conforme al plan,J. Peláez
2026-02-23,18:03,tarde,L2,TAP-38,Bitácora,Inspección de calidad,muestreo de peso conforme al plan,C. Ramírez
2026-02-23,18:21,tarde,L3,GAL-3800,HMI,Mantenimiento correctivo,cambio de resistencia de la zona 2,D. Valencia
2026-02-23,19:16,tarde,L2,TAP-38,Bitácora,Inspección de calidad,muestreo de peso conforme al plan,A. Quintero
2026-02-23,19:40,tarde,L1,ENV-1000,HMI,Arranque de turno,arranque normal del equipo,M. Ocampo
2026-02-23,19:56,tarde,L2,TAP-38,HMI,Paro no programado,paro por atasco en la banda de salida,A. Quintero
2026-02-23,19:57,tarde,L3,GAL-3800,HMI,Inspección de calidad,revisión dimensional de rutina,A. Quintero
2026-02-23,20:29,tarde,L1,ENV-1000,Bitácora,Paro no programado,paro eléctrico breve,J. Peláez
2026-02-23,21:16,tarde,L3,GAL-3800,Bitácora,Ajuste de proceso,se corrigió el perfil de temperaturas,J. Peláez
2026-02-23,22:23,noche,L3,GAL-3800,HMI,Alarma HMI,falla de sensor de posición del husillo,C. Ramírez
2026-02-23,22:27,noche,L3,GAL-3800,HMI,Arranque de turno,arranque con precalentamiento del molde,L. Betancur
2026-02-23,23:05,noche,L2,TAP-38,HMI,Inspección de calidad,muestreo de peso conforme al plan,L. Betancur
2026-02-23,23:10,noche,L1,ENV-1000,Bitácora,Arranque de turno,"el molde arrancó por debajo de temperatura, primeras piezas con rebaba",C. Ramírez
2026-02-23,23:45,noche,L3,GAL-3800,Bitácora,Mantenimiento correctivo,cambio de resistencia de la zona 2,J. Peláez
2026-02-24,00:08,noche,L2,TAP-38,Bitácora,Mantenimiento correctivo,cambio de resistencia de la zona 2,J. Peláez
2026-02-24,03:40,noche,L2,TAP-38,HMI,Arranque de turno,arranque con precalentamiento del molde,D. Valencia
2026-02-24,03:41,noche,L3,GAL-3800,HMI,Alarma HMI,presión de inyección fuera de banda,L. Betancur
2026-02-24,04:00,noche,L3,GAL-3800,HMI,Alarma HMI,alarma de temperatura de zona 3,A. Quintero
2026-02-24,04:41,noche,L3,GAL-3800,HMI,Ajuste de proceso,ajuste de contrapresión,L. Betancur
2026-02-24,06:27,mañana,L2,TAP-38,Bitácora,Inspección de calidad,muestreo de peso conforme al plan,J. Peláez
2026-02-24,06:32,mañana,L3,GAL-3800,Bitácora,Arranque de turno,arranque normal del equipo,C. Ramírez
2026-02-24,07:04,mañana,L3,GAL-3800,Bitácora,Alarma HMI,falla de sensor de posición del husillo,J. Peláez
2026-02-24,08:10,mañana,L3,GAL-3800,HMI,Alarma HMI,alarma de dosificador,D. Valencia
2026-02-24,08:19,mañana,L2,TAP-38,HMI,Alarma HMI,presión de inyección fuera de banda,A. Quintero
2026-02-24,08:27,mañana,L2,TAP-38,Bitácora,Inspección de calidad,muestreo de peso conforme al plan,J. Peláez
2026-02-24,10:19,mañana,L3,GAL-3800,HMI,Paro no programado,paro por falta de resina en tolva,J. Peláez
2026-02-24,11:18,mañana,L2,TAP-38,Bitácora,Arranque de turno,arranque con precalentamiento del molde,D. Valencia
2026-02-24,14:29,tarde,L3,GAL-3800,Bitácora,Paro no programado,paro por falta de resina en tolva,D. Valencia
2026-02-24,17:18,tarde,L3,GAL-3800,Bitácora,Arranque de turno,arranque normal del equipo,M. Ocampo
2026-02-25,00:45,noche,L3,GAL-3800,Bitácora,Mantenimiento correctivo,ajuste de cierre del molde,J. Peláez
2026-02-25,01:08,noche,L3,GAL-3800,Bitácora,Arranque de turno,"el molde arrancó por debajo de temperatura, primeras piezas con rebaba",D. Valencia
2026-02-25,03:10,noche,L3,GAL-3800,HMI,Arranque de turno,"el molde arrancó por debajo de temperatura, primeras piezas con rebaba",M. Ocampo
2026-02-25,05:53,noche,L3,GAL-3800,Bitácora,Ajuste de proceso,se corrigió el perfil de temperaturas,C. Ramírez
2026-02-25,08:06,mañana,L3,GAL-3800,Bitácora,Alarma HMI,falla de sensor de posición del husillo,C. Ramírez
2026-02-25,08:41,mañana,L3,GAL-3800,HMI,Mantenimiento correctivo,ajuste de cierre del molde,C. Ramírez
2026-02-25,09:07,mañana,L3,GAL-3800,HMI,Arranque de turno,"el molde arrancó por debajo de temperatura, primeras piezas con rebaba",C. Ramírez
2026-02-25,09:52,mañana,L1,ENV-1000,HMI,Arranque de turno,arranque normal del equipo,D. Valencia
2026-02-25,10:22,mañana,L3,GAL-3800,HMI,Arranque de turno,arranque con precalentamiento del molde,C. Ramírez
2026-02-25,11:46,mañana,L1,ENV-1000,HMI,Inspección de calidad,muestreo de peso conforme al plan,D. Valencia
2026-02-25,11:52,mañana,L3,GAL-3800,Bitácora,Paro no programado,paro por falta de resina en tolva,J. Peláez
2026-02-25,12:12,mañana,L1,ENV-1000,HMI,Alarma HMI,falla de sensor de posición del husillo,A. Quintero
2026-02-25,15:39,tarde,L3,GAL-3800,HMI,Inspección de calidad,revisión dimensional de rutina,J. Peláez
2026-02-25,16:05,tarde,L3,GAL-3800,Bitácora,Inspección de calidad,revisión dimensional de rutina,C. Ramírez
2026-02-25,17:17,tarde,L3,GAL-3800,Bitácora,Ajuste de proceso,ajuste de contrapresión,L. Betancur
2026-02-25,17:44,tarde,L3,GAL-3800,HMI,Mantenimiento correctivo,cambio de resistencia de la zona 2,L. Betancur
2026-02-25,17:45,tarde,L3,GAL-3800,HMI,Inspección de calidad,muestreo de peso conforme al plan,J. Peláez
2026-02-25,22:03,noche,L3,GAL-3800,HMI,Alarma HMI,alarma de temperatura de zona 3,J. Peláez
2026-02-26,01:44,noche,L2,TAP-38,HMI,Arranque de turno,arranque con precalentamiento del molde,M. Ocampo
2026-02-26,02:12,noche,L3,GAL-3800,Bitácora,Arranque de turno,arranque con precalentamiento del molde,J. Peláez
2026-02-26,02:36,noche,L1,ENV-1000,HMI,Arranque de turno,arranque normal del equipo,D. Valencia
2026-02-26,03:14,noche,L3,GAL-3800,HMI,Alarma HMI,alarma de dosificador,M. Ocampo
2026-02-26,03:39,noche,L2,TAP-38,HMI,Alarma HMI,falla de sensor de posición del husillo,L. Betancur
2026-02-26,03:44,noche,L2,TAP-38,Bitácora,Inspección de calidad,muestreo de peso conforme al plan,D. Valencia
2026-02-26,04:34,noche,L2,TAP-38,Bitácora,Ajuste de proceso,ajuste de contrapresión,M. Ocampo
2026-02-26,05:17,noche,L3,GAL-3800,Bitácora,Arranque de turno,"el molde arrancó por debajo de temperatura, primeras piezas con rebaba",A. Quintero
2026-02-26,06:45,mañana,L3,GAL-3800,Bitácora,Alarma HMI,alarma de temperatura de zona 3,M. Ocampo
2026-02-26,08:54,mañana,L3,GAL-3800,Bitácora,Arranque de turno,arranque con precalentamiento del molde,D. Valencia
2026-02-26,11:35,mañana,L3,GAL-3800,HMI,Mantenimiento correctivo,cambio de resistencia de la zona 2,M. Ocampo
2026-02-26,11:49,mañana,L3,GAL-3800,Bitácora,Inspección de calidad,revisión dimensional de rutina,C. Ramírez
2026-02-26,15:28,tarde,L1,ENV-1000,HMI,Ajuste de proceso,se bajó el tiempo de enfriamiento,L. Betancur
2026-02-26,15:33,tarde,L3,GAL-3800,Bitácora,Mantenimiento correctivo,cambio de resistencia de la zona 2,C. Ramírez
